name,variant,p,layer,subspace,k,alpha,accuracy,delta_accuracy,rank,variance_fraction,is_random_control,variance_matched,trial,percentile
RAW_p113_s42,RAW,113,0,random_B,16,1.0,0.975,0.007000000000000006,16,,1,0,93,
RAW_p113_s42,RAW,113,0,random_B,16,1.0,0.975,0.007000000000000006,16,,1,0,94,
RAW_p113_s42,RAW,113,0,random_B,16,1.0,0.97,0.0020000000000000018,16,,1,0,95,
RAW_p113_s42,RAW,113,0,random_B,16,1.0,0.98,0.01200000000000001,16,,1,0,96,
RAW_p113_s42,RAW,113,0,random_B,16,1.0,0.965,-0.0030000000000000027,16,,1,0,97,
RAW_p113_s42,RAW,113,0,random_B,16,1.0,0.98,0.01200000000000001,16,,1,0,98,
RAW_p113_s42,RAW,113,0,random_B,16,1.0,0.975,0.007000000000000006,16,,1,0,99,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,0,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,1,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,2,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,3,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,4,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,5,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,6,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,7,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.955,-0.013000000000000012,16,0.9999999966487532,1,1,8,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,9,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,10,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,11,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,12,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,13,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,14,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,15,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,16,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,17,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,18,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,19,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,20,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,21,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,22,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,23,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,24,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,25,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,26,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.955,-0.013000000000000012,16,0.9999999966487532,1,1,27,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,28,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,29,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,30,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,31,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,32,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,33,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,34,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,35,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,36,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,37,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,38,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,39,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,40,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,41,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,42,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,43,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,44,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,45,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,46,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,47,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,48,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,49,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,50,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,51,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,52,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,53,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.98,0.01200000000000001,16,0.9999999966487532,1,1,54,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,55,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.98,0.01200000000000001,16,0.9999999966487532,1,1,56,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,57,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.955,-0.013000000000000012,16,0.9999999966487532,1,1,58,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,59,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,60,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,61,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,62,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.98,0.01200000000000001,16,0.9999999966487532,1,1,63,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,64,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,65,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,66,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,67,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.98,0.01200000000000001,16,0.9999999966487532,1,1,68,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,69,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,70,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,71,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,72,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,73,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,74,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,75,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.955,-0.013000000000000012,16,0.9999999966487532,1,1,76,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,77,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,78,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,79,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,80,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,81,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,82,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,83,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,84,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,85,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,86,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,87,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,88,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,89,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,90,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,91,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,92,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,93,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.96,-0.008000000000000007,16,0.9999999966487532,1,1,94,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.975,0.007000000000000006,16,0.9999999966487532,1,1,95,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,96,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.97,0.0020000000000000018,16,0.9999999966487532,1,1,97,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,98,
RAW_p113_s42,RAW,113,0,var_matched_B,16,1.0,0.965,-0.0030000000000000027,16,0.9999999966487532,1,1,99,
RAW_p113_s42,RAW,113,0,AB,2,1.0,0.794,-0.17399999999999993,2,0.8236824563987175,0,0,0,0.0
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,0,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,1,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,2,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,3,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,4,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,5,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,6,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,7,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,8,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,9,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,10,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,11,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,12,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,13,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,14,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,15,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,16,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,17,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,18,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,19,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,20,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,21,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,22,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,23,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,24,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,25,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,26,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,27,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,28,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,29,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,30,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,31,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,32,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,33,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,34,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,35,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.985,0.017000000000000015,2,,1,0,36,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,37,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,38,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,39,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,40,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,41,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,42,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,43,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,44,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,45,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,46,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,47,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,48,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,49,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,50,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,51,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,52,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,53,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,54,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,55,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,56,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,57,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,58,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,59,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,60,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,61,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,62,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,63,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,64,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,65,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,66,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,67,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,68,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,69,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,70,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,71,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,72,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,73,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,74,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,75,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,76,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,77,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,78,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,79,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,80,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,81,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,82,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,83,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,84,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,85,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,86,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,87,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,88,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,89,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,90,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,91,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,92,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.97,0.0020000000000000018,2,,1,0,93,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,94,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,95,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.975,0.007000000000000006,2,,1,0,96,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,97,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,98,
RAW_p113_s42,RAW,113,0,random_AB,2,1.0,0.98,0.01200000000000001,2,,1,0,99,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,0,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,1,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,2,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,3,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,4,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,5,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,6,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,7,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,8,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,9,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,10,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,11,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,12,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,13,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,14,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,15,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,16,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,17,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,18,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,19,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,20,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,21,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,22,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,23,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,24,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,25,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,26,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,27,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,28,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.975,0.007000000000000006,2,0.8236824563987175,1,1,29,
RAW_p113_s42,RAW,113,0,var_matched_AB,2,1.0,0.98,0.01200000000000001,2,0.8236824563987175,1,1,30,
